# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
HighR9EBRho_13TeVsmear        4.215e-05     0.002488     7.099e-08    
HighR9EEPhi_13TeVsmear        4.85e-05     0.02423     0.001104    
HighR9EERho_13TeVsmear        5.05e-05     0.0009513     7.872e-08    
LowR9EBPhi_13TeVsmear         3.943e-05     0.01583     3.38e-05    
LowR9EBRho_13TeVsmear         6.242e-05     0.000806     9.39e-08    
LowR9EEPhi_13TeVsmear         5.795e-05     0.002911     9.271e-08    
LowR9EERho_13TeVsmear         6.648e-05     0.0003756     9.271e-08    
MaterialCentral_scale         0.0003819     0.003983     0.0002606    
MaterialForward_scale         0.0003322     0.005859     0.0002226    
FNUFEE_scale                  0.0001021     0.001657     9.82e-05    
FNUFEB_scale                  0.0002461     0.002134     0.0005634    
ShowerShapeHighR9EE_scale     0.0001219     0.004163     7.716e-08    
ShowerShapeHighR9EB_scale     0.0001562     0.0009467     0.0002606    
ShowerShapeLowR9EE_scale      6.303e-05     0.001795     7.307e-08    
ShowerShapeLowR9EB_scale      7.994e-05     0.001827     8.587e-08    

diphotonCat=11
proc=zh
HighR9EB_13TeVscale           0.0006483     0.007359     0.001111    
HighR9EE_13TeVscale           0.0001495     0.002016     0.001111    
LowR9EB_13TeVscale            0.0006286     0.01049     1.047e-05    
LowR9EE_13TeVscale            3.007e-05     0.002639     5.317e-08    
HighR9EBPhi_13TeVsmear        8.47e-06     0.03236     0.004963    
HighR9EBRho_13TeVsmear        2.521e-05     0.002811     4.924e-08    
HighR9EEPhi_13TeVsmear        0.0002024     0.02358     0.00214    
HighR9EERho_13TeVsmear        2.751e-05     0.0007654     5.711e-08    
LowR9EBPhi_13TeVsmear         0.0001287     0.006607     0.002231    
LowR9EBRho_13TeVsmear         4.378e-06     0.002377     4.53e-08    
LowR9EEPhi_13TeVsmear         6.211e-05     0.005279     6.401e-08    
LowR9EERho_13TeVsmear         1.773e-05     0.002639     4.53e-08    
MaterialCentral_scale         0.0003958     0.005155     5.404e-08    
MaterialForward_scale         0.0003615     0.01281     0.00336    
FNUFEE_scale                  9.393e-05     0.004571     0.001111    
FNUFEB_scale                  0.0002751     0.003115     0.001111    
ShowerShapeHighR9EE_scale     0.0001201     0.002086     4.333e-08    
ShowerShapeHighR9EB_scale     0.0001052     0.004471     5.121e-08    
ShowerShapeLowR9EE_scale      2.94e-05     0.002639     4.924e-08    
ShowerShapeLowR9EB_scale      4.496e-05     0.0002936     4.874e-08    

diphotonCat=11
proc=tth
HighR9EB_13TeVscale           0.0005424     0.02936     0.003526    
HighR9EE_13TeVscale           0.0001049     0.0006307     7.587e-09    
LowR9EB_13TeVscale            0.0009831     0.03441     0.0004375    
LowR9EE_13TeVscale            8.095e-05     0.002163     3.794e-09    
HighR9EBPhi_13TeVsmear        0.0002552     0.009447     1.328e-08    
HighR9EBRho_13TeVsmear        0.0001055     0.005833     0.007176    
HighR9EEPhi_13TeVsmear        6.726e-06     0.01006     1.328e-08    
HighR9EERho_13TeVsmear        2.631e-05     6.054e-09     9.484e-09    
LowR9EBPhi_13TeVsmear         5.905e-05     0.0047     9.929e-09    
LowR9EBRho_13TeVsmear         2.807e-05     0.00406     3.794e-09    
LowR9EEPhi_13TeVsmear         5.384e-05     0.004326     1.897e-09    
LowR9EERho_13TeVsmear         2.316e-05     4.239e-09     3.794e-09    
MaterialCentral_scale         0.0003882     0.01085     1.138e-08    
MaterialForward_scale         0.000287     0.001696     1.612e-08    
FNUFEE_scale                  7.638e-05     1.241e-08     1.138e-08    
FNUFEB_scale                  4.015e-05     0.02304     0.003526    
ShowerShapeHighR9EE_scale     0.0001141     0.002163     1.517e-08    
ShowerShapeHighR9EB_scale     8.555e-05     0.0024     3.794e-09    
ShowerShapeLowR9EE_scale      5.062e-05     0.002163     3.794e-09    
ShowerShapeLowR9EB_scale      8.361e-05     0.00406     7.587e-09    


diphotonCat=12
proc=ggh
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentral_scale         0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=12
proc=vbf
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentral_scale         0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=12
proc=wh
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialCentral_scale         0     0     0    
MaterialForward_scale         0     0     0    
FNUFEE_scale                  0     0     0    
FNUFEB_scale                  0     0     0    
ShowerShapeHighR9EE_scale     0     0     0    
ShowerShapeHighR9EB_scale     0     0     0    
ShowerShapeLowR9EE_scale      0     0     0    
ShowerShapeLowR9EB_scale      0     0     0    

diphotonCat=12
proc=zh
HighR9EB_13TeVscale           0.0007952     0.01364     0.001343    
HighR9EE_13TeVscale           0.0002027     0.007372     1.178e-07    
LowR9EB_13TeVscale            0.0007419     0.01057     1.145e-07    
LowR9EE_13TeVscale            3.568e-05     0.001671     1.21e-07    
HighR9EBPhi_13TeVsmear        0.0001207     0.01398     0.002686    
HighR9EBRho_13TeVsmear        3.865e-05     0.005211     1.281e-07    
HighR9EEPhi_13TeVsmear        1.213e-05     0.001387     0.002686    
HighR9EERho_13TeVsmear        6.449e-05     0.00742     1.141e-07    
LowR9EBPhi_13TeVsmear         0.0002207     0.003786     1.185e-07    
LowR9EBRho_13TeVsmear         4.271e-05     3.324e-08     1.131e-07    
LowR9EEPhi_13TeVsmear         9.469e-05     0.0006361     1.338e-07    
LowR9EERho_13TeVsmear         4.001e-05     3.203e-08     1.083e-07    
MaterialCentral_scale         0.0004116     0.0114     1.014e-07    
MaterialForward_scale         0.0002737     0.007699     0.001343    
FNUFEE_scale                  0.0001473     0.01184     1.259e-07    
FNUFEB_scale                  0.0003718     0.02185     1.179e-07    
ShowerShapeHighR9EE_scale     0.0001541     0.00876     1.061e-07    
ShowerShapeHighR9EB_scale     0.0002201     0.006067     9.551e-08    
ShowerShapeLowR9EE_scale      3.501e-05     0.001557     1.125e-07    
ShowerShapeLowR9EB_scale      4.899e-05     0.002853     1.19e-07    

diphotonCat=12
proc=tth
HighR9EB_13TeVscale           0.0007396     0.06735     0.01654    
HighR9EE_13TeVscale           0.0006355     0.01762     0.01654    
LowR9EB_13TeVscale            0.000676     0.05207     2.596e-08    
LowR9EE_13TeVscale            0.0002633     0.02494     2.101e-08    
HighR9EBPhi_13TeVsmear        0.0002385     0.0004186     2.967e-08    
HighR9EBRho_13TeVsmear        0.0001769     0.006453     1.854e-08    
HighR9EEPhi_13TeVsmear        0.0008246     0.03274     0.03309    
HighR9EERho_13TeVsmear        0.0001854     1.317e-09     1.113e-08    
LowR9EBPhi_13TeVsmear         0.0005766     0.01048     7.417e-09    
LowR9EBRho_13TeVsmear         2.303e-05     1.107e-09     9.889e-09    
LowR9EEPhi_13TeVsmear         0.0001935     0.04988     3.956e-08    
LowR9EERho_13TeVsmear         9.051e-05     3.74e-09     7.417e-09    
MaterialCentral_scale         0.0005099     0.04573     1.607e-08    
MaterialForward_scale         0.0005369     0.03546     0.01654    
FNUFEE_scale                  0.0007414     0.0406     0.01654    
FNUFEB_scale                  0.0004434     0.05293     0.01654    
ShowerShapeHighR9EE_scale     0.0003541     2.424e-09     8.653e-09    
ShowerShapeHighR9EB_scale     0.0002725     0.01888     1.607e-08    
ShowerShapeLowR9EE_scale      0.0002633     0.02494     2.101e-08    
ShowerShapeLowR9EB_scale      0.0002303     6.373e-09     4.944e-09    


diphotonCat=13
proc=ggh
HighR9EB_13TeVscale           0.0006318     2.49e-09     2.406e-08    
HighR9EE_13TeVscale           0.0009512     2.49e-09     2.406e-08    
LowR9EB_13TeVscale            0.0005476     4.914e-09     1.123e-08    
LowR9EE_13TeVscale            0.0009512     2.49e-09     2.406e-08    
HighR9EBPhi_13TeVsmear        0.0005265     5.658e-09     2.406e-08    
HighR9EBRho_13TeVsmear        0.0009512     2.49e-09     2.406e-08    
HighR9EEPhi_13TeVsmear        2.109e-05     2.49e-09     2.406e-08    
HighR9EERho_13TeVsmear        0.0009512     2.49e-09     2.406e-08    
LowR9EBPhi_13TeVsmear         0.001421     0.5491     0    
LowR9EBRho_13TeVsmear         0.0009512     2.49e-09     2.406e-08    
LowR9EEPhi_13TeVsmear         0.0009512     2.49e-09     2.406e-08    
LowR9EERho_13TeVsmear         0.0009512     2.49e-09     2.406e-08    
MaterialCentral_scale         0.0006001     2.49e-09     2.406e-08    
MaterialForward_scale         0.0004862     2.49e-09     2.406e-08    
FNUFEE_scale                  0.0009512     2.49e-09     2.406e-08    
FNUFEB_scale                  0.0009829     2.49e-09     2.406e-08    
ShowerShapeHighR9EE_scale     0.0009512     2.49e-09     2.406e-08    
ShowerShapeHighR9EB_scale     0.0009512     2.49e-09     2.406e-08    
ShowerShapeLowR9EE_scale      0.0009512     2.49e-09     2.406e-08    
ShowerShapeLowR9EB_scale      0.0009512     2.49e-09     2.406e-08    

diphotonCat=13
proc=vbf
HighR9EB_13TeVscale           0.0009867     0.6184     4.264e-09    
HighR9EE_13TeVscale           0.0003788     0.009135     2.274e-08    
LowR9EB_13TeVscale            0.0003372     0.3238     1.066e-08    
LowR9EE_13TeVscale            0.0003639     0.04561     1.563e-08    
HighR9EBPhi_13TeVsmear        0.000467     0.001837     2.274e-08    
HighR9EBRho_13TeVsmear        0.0005617     0.02433     1.137e-08    
HighR9EEPhi_13TeVsmear        0.0001965     0.06043     1.421e-08    
HighR9EERho_13TeVsmear        0.0004952     3.2e-08     1.137e-08    
LowR9EBPhi_13TeVsmear         0.001072     0.06419     1.492e-08    
LowR9EBRho_13TeVsmear         0.0004933     3.2e-08     1.137e-08    
LowR9EEPhi_13TeVsmear         0.0001781     2.895e-08     1.421e-08    
LowR9EERho_13TeVsmear         0.0004952     3.2e-08     1.137e-08    
MaterialCentral_scale         0.0004453     0.3364     2.842e-09    
MaterialForward_scale         0.0004666     0.09185     2.985e-08    
FNUFEE_scale                  0.0003193     0.0405     1.563e-08    
FNUFEB_scale                  0.0004553     0.3075     1.137e-08    
ShowerShapeHighR9EE_scale     0.0002788     0.008114     5.685e-09    
ShowerShapeHighR9EB_scale     0.0004945     0.02836     9.949e-09    
ShowerShapeLowR9EE_scale      0.0003662     0.04561     1.563e-08    
ShowerShapeLowR9EB_scale      0.0005719     0.006586     1.137e-08    

diphotonCat=13
proc=wh
HighR9EB_13TeVscale           0.000712     0.005836     0.0003977    
HighR9EE_13TeVscale           0.0001107     0.002417     0.0001925    
LowR9EB_13TeVscale            0.0006721     0.01127     0.001001    
LowR9EE_13TeVscale            4.929e-05     0.002125     1.139e-07    
HighR9EBPhi_13TeVsmear        5.38e-05     0.04218     0.0003103    
HighR9EBRho_13TeVsmear        1.318e-06     0.004171     9.076e-08    
HighR9EEPhi_13TeVsmear        6.782e-05     0.02875     0.0004209    
HighR9EERho_13TeVsmear        1.209e-05     0.0008497     4.121e-05    
LowR9EBPhi_13TeVsmear         5.351e-05     0.01978     5.733e-05    
LowR9EBRho_13TeVsmear         3.635e-06     0.001443     0.0002167    
LowR9EEPhi_13TeVsmear         2.094e-05     0.005808     8.612e-08    
LowR9EERho_13TeVsmear         1.01e-05     0.0005333     1.091e-07    
MaterialCentral_scale         0.0003297     0.002484     0.0002168    
MaterialForward_scale         0.0002868     0.004142     0.0001679    
FNUFEE_scale                  8.058e-05     0.001531     1.8e-05    
FNUFEB_scale                  0.0002841     0.004735     0.0002168    
ShowerShapeHighR9EE_scale     8.152e-05     0.002476     0.0001926    
ShowerShapeHighR9EB_scale     0.0001499     0.0005283     1.011e-07    
ShowerShapeLowR9EE_scale      3.395e-05     8.985e-05     1.018e-07    
ShowerShapeLowR9EB_scale      3.338e-05     0.001956     0.0002167    

diphotonCat=13
proc=zh
HighR9EB_13TeVscale           0.0006475     0.01002     3.375e-08    
HighR9EE_13TeVscale           6.955e-05     0.007997     3.61e-08    
LowR9EB_13TeVscale            0.0009899     0.03417     0.003459    
LowR9EE_13TeVscale            7.53e-05     0.01117     5.307e-08    
HighR9EBPhi_13TeVsmear        4.391e-05     0.02487     3.317e-08    
HighR9EBRho_13TeVsmear        0.0001034     0.01358     5.229e-08    
HighR9EEPhi_13TeVsmear        5.813e-05     0.0597     4.332e-08    
HighR9EERho_13TeVsmear        5.482e-05     0.007235     5.463e-08    
LowR9EBPhi_13TeVsmear         0.0002143     0.05912     4.761e-08    
LowR9EBRho_13TeVsmear         8.167e-05     0.005885     5.931e-08    
LowR9EEPhi_13TeVsmear         0.000144     0.01579     4.058e-08    
LowR9EERho_13TeVsmear         6.192e-05     7.061e-09     6.244e-08    
MaterialCentral_scale         0.0003688     0.01115     4.8e-08    
MaterialForward_scale         0.0002007     0.03156     4.624e-08    
FNUFEE_scale                  3.73e-05     0.01311     3.922e-08    
FNUFEB_scale                  0.0002976     0.008495     3.668e-08    
ShowerShapeHighR9EE_scale     6.989e-05     0.007997     3.922e-08    
ShowerShapeHighR9EB_scale     0.0001407     0.001313     4.839e-08    
ShowerShapeLowR9EE_scale      7.549e-05     0.005118     6.244e-08    
ShowerShapeLowR9EB_scale      0.0001109     0.005885     4.058e-08    

diphotonCat=13
proc=tth
HighR9EB_13TeVscale           0.0008977     0.03082     0.001262    
HighR9EE_13TeVscale           0.0001455     0.01423     1.251e-08    
LowR9EB_13TeVscale            0.0007499     0.02118     0.002275    
LowR9EE_13TeVscale            0.0001287     0.008909     0.000104    
HighR9EBPhi_13TeVsmear        0.0002592     0.0722     0.004832    
HighR9EBRho_13TeVsmear        0.0001116     0.008193     6.104e-09    
HighR9EEPhi_13TeVsmear        0.0002128     0.01096     6.174e-09    
HighR9EERho_13TeVsmear        0.0001374     0.0009117     1.701e-08    
LowR9EBPhi_13TeVsmear         0.0002071     0.07598     0.0001881    
LowR9EBRho_13TeVsmear         0.0001394     0.006302     1.027e-08    
LowR9EEPhi_13TeVsmear         1.024e-05     0.01289     5.462e-09    
LowR9EERho_13TeVsmear         0.0001417     7.106e-09     2.985e-08    
MaterialCentral_scale         0.0004214     0.03052     8.985e-09    
MaterialForward_scale         0.0002265     0.0152     0.000104    
FNUFEE_scale                  0.0001333     0.02005     0.001154    
FNUFEB_scale                  0.0003088     0.02402     0.0001646    
ShowerShapeHighR9EE_scale     0.0001483     0.009894     1.107e-08    
ShowerShapeHighR9EB_scale     0.0002123     0.01359     2.086e-08    
ShowerShapeLowR9EE_scale      0.0001309     0.007653     0.001154    
ShowerShapeLowR9EB_scale      8.628e-05     0.01098     2.238e-08    


