# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
LowR9EB_13TeVscale            0.0008268     0.01798     0.000489    
LowR9EE_13TeVscale            4.944e-06     0.0009038     5.102e-05    
Gain1EB_13TeVscale            3.796e-05     0.001366     5.738e-05    
Gain6EB_13TeVscale            5.48e-05     0.002665     9.665e-08    
HighR9EBPhi_13TeVsmear        2.211e-05     0.05451     0.0003232    
HighR9EBRho_13TeVsmear        2.796e-05     0.02433     0.0004449    
HighR9EEPhi_13TeVsmear        1.602e-06     0.01143     0.0001493    
HighR9EERho_13TeVsmear        7.916e-06     0.002309     5.126e-05    
LowR9EBPhi_13TeVsmear         2.119e-05     0.04087     0.0009578    
LowR9EBRho_13TeVsmear         6.743e-06     0.007842     0.0001016    
LowR9EEPhi_13TeVsmear         3.969e-05     0.003177     0.0001403    
LowR9EERho_13TeVsmear         2.014e-05     0.001835     3.957e-05    
MaterialCentralBarrel_scale   0.0002191     0.005176     1.146e-05    
MaterialOuterBarrel_scale     0.000355     0.01036     0.0001465    
MaterialForward_scale         0.0001062     0.003082     0.0001892    
FNUFEE_scale                  2.915e-05     0.0004232     0.0001285    
FNUFEB_scale                  0.0002719     0.01194     6.735e-05    
ShowerShapeHighR9EE_scale     4.451e-06     0.0006671     7.065e-05    
ShowerShapeHighR9EB_scale     0.0004653     0.01733     0.0002427    
ShowerShapeLowR9EE_scale      2.523e-06     0.000604     3.957e-05    
ShowerShapeLowR9EB_scale      2.708e-05     0.002627     5.091e-05    

diphotonCat=7
proc=QQ2HLL
HighR9EB_13TeVscale           0.00181     0     0    
HighR9EE_13TeVscale           0.0004306     0     0    
LowR9EB_13TeVscale            0.00166     0.5624     0    
LowR9EE_13TeVscale            0.0003844     0     0    
Gain1EB_13TeVscale            0.0003844     0     0    
Gain6EB_13TeVscale            0.0003844     0     0    
HighR9EBPhi_13TeVsmear        0.002223     1.166     8.799e-08    
HighR9EBRho_13TeVsmear        0.0004306     0     0    
HighR9EEPhi_13TeVsmear        0.0003844     0     0    
HighR9EERho_13TeVsmear        0.0003844     0     0    
LowR9EBPhi_13TeVsmear         0.002167     0     0    
LowR9EBRho_13TeVsmear         0.0007198     0     0    
LowR9EEPhi_13TeVsmear         0.0003844     0     0    
LowR9EERho_13TeVsmear         0.0003844     0     0    
MaterialCentralBarrel_scale   0.0003844     0     0    
MaterialOuterBarrel_scale     0.0003844     0     0    
MaterialForward_scale         0.0004306     0     0    
FNUFEE_scale                  0.0004306     0     0    
FNUFEB_scale                  0.0004306     0     0    
ShowerShapeHighR9EE_scale     0.0003844     0     0    
ShowerShapeHighR9EB_scale     0.0004306     0     0    
ShowerShapeLowR9EE_scale      0.0003844     0     0    
ShowerShapeLowR9EB_scale      0.0003844     0     0    

diphotonCat=7
proc=QQ2HLNU
HighR9EB_13TeVscale           0.001381     0     0    
HighR9EE_13TeVscale           0.0004988     0.2568     1.296e-08    
LowR9EB_13TeVscale            0.002629     0.08399     0    
LowR9EE_13TeVscale            0.000629     0.168     0    
Gain1EB_13TeVscale            0.0009251     0.08399     0    
Gain6EB_13TeVscale            0.0007243     0.168     0    
HighR9EBPhi_13TeVsmear        0.002133     0     0    
HighR9EBRho_13TeVsmear        0.001085     0.08399     0    
HighR9EEPhi_13TeVsmear        0.0003687     0.3457     2.592e-08    
HighR9EERho_13TeVsmear        0.000629     0.168     0    
LowR9EBPhi_13TeVsmear         0.001902     0.168     0    
LowR9EBRho_13TeVsmear         0.0007243     0.168     0    
LowR9EEPhi_13TeVsmear         0.000629     0.168     0    
LowR9EERho_13TeVsmear         0.000629     0.168     0    
MaterialCentralBarrel_scale   0.000629     0.168     0    
MaterialOuterBarrel_scale     0.00118     0.08399     0    
MaterialForward_scale         0.0004988     0.2568     1.296e-08    
FNUFEE_scale                  0.000629     0.168     0    
FNUFEB_scale                  0.00102     0.08399     0    
ShowerShapeHighR9EE_scale     0.000629     0.168     0    
ShowerShapeHighR9EB_scale     0.001381     0     0    
ShowerShapeLowR9EE_scale      0.000629     0.168     0    
ShowerShapeLowR9EB_scale      0.000629     0.168     0    

diphotonCat=7
proc=WH2HQQ
HighR9EB_13TeVscale           0.0006363     0.03868     2.136e-08    
HighR9EE_13TeVscale           6.979e-05     0.03728     2.669e-09    
LowR9EB_13TeVscale            0.001575     0.1118     5.339e-09    
LowR9EE_13TeVscale            0.0002413     8.392e-09     1.424e-08    
Gain1EB_13TeVscale            0.000266     2.373e-09     0    
Gain6EB_13TeVscale            0.0002882     8.392e-09     1.424e-08    
HighR9EBPhi_13TeVsmear        0.001073     0.2707     5.339e-09    
HighR9EBRho_13TeVsmear        0.000454     0.106     1.157e-08    
HighR9EEPhi_13TeVsmear        0.0008627     0.1606     1.78e-09    
HighR9EERho_13TeVsmear        0.0001633     0.01358     8.898e-10    
LowR9EBPhi_13TeVsmear         0.00154     0.0751     1.958e-08    
LowR9EBRho_13TeVsmear         0.0001971     9.203e-09     1.335e-08    
LowR9EEPhi_13TeVsmear         4.047e-05     5.615e-09     3.559e-09    
LowR9EERho_13TeVsmear         0.0003186     0.02564     1.424e-08    
MaterialCentralBarrel_scale   0.0006081     0.004356     7.118e-09    
MaterialOuterBarrel_scale     0.0003459     0.04806     1.513e-08    
MaterialForward_scale         0.0002607     0.02599     2.225e-08    
FNUFEE_scale                  0.0002332     0.01358     8.898e-10    
FNUFEB_scale                  0.000204     0.04143     2.136e-08    
ShowerShapeHighR9EE_scale     0.000266     2.373e-09     0    
ShowerShapeHighR9EB_scale     0.0004304     0.04143     1.78e-08    
ShowerShapeLowR9EE_scale      0.0004055     0.02564     0    
ShowerShapeLowR9EB_scale      0.000124     2.373e-09     0    

diphotonCat=7
proc=ZH2HQQ
HighR9EB_13TeVscale           0.0006441     0.06955     2.817e-08    
HighR9EE_13TeVscale           0.0001662     0.009765     4.165e-08    
LowR9EB_13TeVscale            0.001238     0.1022     1.899e-08    
LowR9EE_13TeVscale            0.0001463     0.008138     3.307e-08    
Gain1EB_13TeVscale            0.0001466     4.606e-09     4.287e-08    
Gain6EB_13TeVscale            0.000228     7.045e-09     4.042e-08    
HighR9EBPhi_13TeVsmear        0.0003266     0.01782     1.225e-09    
HighR9EBRho_13TeVsmear        0.0001391     0.01067     5.267e-08    
HighR9EEPhi_13TeVsmear        0.0005231     0.01692     2.327e-08    
HighR9EERho_13TeVsmear        0.0001511     0.007175     2.205e-08    
LowR9EBPhi_13TeVsmear         0.0002867     0.05619     3.797e-08    
LowR9EBRho_13TeVsmear         0.0001458     0.005366     3.277e-08    
LowR9EEPhi_13TeVsmear         0.0003937     7.045e-09     4.042e-08    
LowR9EERho_13TeVsmear         0.0001357     0.0009248     3.062e-08    
MaterialCentralBarrel_scale   0.0003205     0.07713     4.134e-08    
MaterialOuterBarrel_scale     0.000418     0.03381     3.215e-08    
MaterialForward_scale         0.0003753     0.009392     3.185e-08    
FNUFEE_scale                  0.00016     0.002959     3.062e-08    
FNUFEB_scale                  0.0001211     0.0103     3.552e-08    
ShowerShapeHighR9EE_scale     0.0001847     0.006521     3.062e-08    
ShowerShapeHighR9EB_scale     0.0002647     0.04174     2.94e-08    
ShowerShapeLowR9EE_scale      0.0001519     0.01576     2.817e-08    
ShowerShapeLowR9EB_scale      0.000212     9.483e-09     3.797e-08    

diphotonCat=7
proc=testBBH
HighR9EB_13TeVscale           0.0007273     0.05882     0.002417    
HighR9EE_13TeVscale           0.0001022     0.008853     0.001456    
LowR9EB_13TeVscale            0.0008146     0.07768     0.006132    
LowR9EE_13TeVscale            4.004e-05     0.007802     1.862e-07    
Gain1EB_13TeVscale            6.264e-05     0.003034     1.592e-07    
Gain6EB_13TeVscale            7.382e-05     0.006227     1.804e-07    
HighR9EBPhi_13TeVsmear        0.0002405     0.1256     0.005662    
HighR9EBRho_13TeVsmear        3.54e-05     0.05557     0.006304    
HighR9EEPhi_13TeVsmear        0.000266     0.01647     0.002533    
HighR9EERho_13TeVsmear        7.496e-05     0.01163     0.004424    
LowR9EBPhi_13TeVsmear         0.0002933     0.06676     0.01231    
LowR9EBRho_13TeVsmear         6.359e-05     0.05415     0.001368    
LowR9EEPhi_13TeVsmear         2.877e-05     0.01615     0.002156    
LowR9EERho_13TeVsmear         4.151e-05     0.003074     1.669e-07    
MaterialCentralBarrel_scale   0.0002471     0.05921     0.00418    
MaterialOuterBarrel_scale     0.0003531     0.03863     0.001391    
MaterialForward_scale         0.0001282     0.01925     0.002118    
FNUFEE_scale                  0.0001045     0.02714     0.001456    
FNUFEB_scale                  0.0001585     0.04792     0.005635    
ShowerShapeHighR9EE_scale     0.0001165     0.01135     0.001456    
ShowerShapeHighR9EB_scale     0.0004259     0.06681     0.005225    
ShowerShapeLowR9EE_scale      4.883e-05     0.01151     1.697e-07    
ShowerShapeLowR9EB_scale      0.00011     0.001802     0.002987    

diphotonCat=7
proc=testTHQ
HighR9EB_13TeVscale           0.0007658     0.01316     9.291e-05    
HighR9EE_13TeVscale           8.19e-05     0.002514     4.411e-05    
LowR9EB_13TeVscale            0.0008155     0.009398     0.0003989    
LowR9EE_13TeVscale            1.604e-05     0.0009276     5.521e-08    
Gain1EB_13TeVscale            9.043e-05     0.001633     5.048e-08    
Gain6EB_13TeVscale            8.266e-05     0.002279     5.62e-05    
HighR9EBPhi_13TeVsmear        4.906e-06     0.07964     0.0003786    
HighR9EBRho_13TeVsmear        1.204e-05     0.02401     0.0001924    
HighR9EEPhi_13TeVsmear        1.794e-05     0.02196     3.577e-05    
HighR9EERho_13TeVsmear        1.888e-05     0.003425     0.0001132    
LowR9EBPhi_13TeVsmear         6.51e-06     0.04918     7.827e-05    
LowR9EBRho_13TeVsmear         1.832e-05     0.01382     7.464e-05    
LowR9EEPhi_13TeVsmear         8.549e-06     0.0066     0.0001084    
LowR9EERho_13TeVsmear         1.432e-05     0.001016     4.899e-08    
MaterialCentralBarrel_scale   0.0002129     0.001701     6.321e-05    
MaterialOuterBarrel_scale     0.0003707     0.005727     0.000179    
MaterialForward_scale         0.0001757     0.003791     0.0001132    
FNUFEE_scale                  3.369e-05     0.001873     4.411e-05    
FNUFEB_scale                  0.0002471     0.004953     9.292e-05    
ShowerShapeHighR9EE_scale     1.943e-05     0.0007715     4.41e-05    
ShowerShapeHighR9EB_scale     0.0004329     0.006996     0.0001015    
ShowerShapeLowR9EE_scale      2.627e-05     0.0006822     4.047e-08    
ShowerShapeLowR9EB_scale      1.795e-05     7.51e-05     6.32e-05    

diphotonCat=7
proc=testTHW
HighR9EB_13TeVscale           0.0007772     0.01701     0.0001423    
HighR9EE_13TeVscale           7.633e-05     0.0009434     2.315e-05    
LowR9EB_13TeVscale            0.0008226     0.01554     9.506e-05    
LowR9EE_13TeVscale            1.794e-05     0.0001479     1.566e-05    
Gain1EB_13TeVscale            0.0002082     0.002673     7.598e-05    
Gain6EB_13TeVscale            0.0001175     0.003571     0.0001015    
HighR9EBPhi_13TeVsmear        1.742e-05     0.07645     5.288e-05    
HighR9EBRho_13TeVsmear        5.674e-06     0.02379     9.785e-05    
HighR9EEPhi_13TeVsmear        6.667e-06     0.01519     5.401e-05    
HighR9EERho_13TeVsmear        8.168e-06     0.002244     1.635e-05    
LowR9EBPhi_13TeVsmear         4.362e-06     0.04344     0.0001729    
LowR9EBRho_13TeVsmear         9.908e-06     0.01469     9.355e-05    
LowR9EEPhi_13TeVsmear         1.471e-05     0.006775     5.573e-05    
LowR9EERho_13TeVsmear         6.288e-06     0.001287     1.566e-05    
MaterialCentralBarrel_scale   0.0002207     0.006164     3.062e-05    
MaterialOuterBarrel_scale     0.0003547     0.004499     8.446e-05    
MaterialForward_scale         0.0001621     0.001293     0.0001125    
FNUFEE_scale                  2.869e-05     0.0007776     5.631e-05    
FNUFEB_scale                  0.0002489     0.006396     5.032e-05    
ShowerShapeHighR9EE_scale     1.451e-05     0.0004318     1.843e-05    
ShowerShapeHighR9EB_scale     0.0004266     0.009322     8.82e-05    
ShowerShapeLowR9EE_scale      2.734e-05     0.0002795     5.305e-05    
ShowerShapeLowR9EB_scale      7.552e-06     0.0003486     4.682e-07    


diphotonCat=8
proc=GG2H
HighR9EB_13TeVscale           0.0005719     0     0    
HighR9EE_13TeVscale           0.0004953     7.855e-10     1.804e-09    
LowR9EB_13TeVscale            0.0008953     7.855e-10     1.804e-09    
LowR9EE_13TeVscale            0.0005886     0     0    
Gain1EB_13TeVscale            0.0005886     0     0    
Gain6EB_13TeVscale            0.0005886     0     0    
HighR9EBPhi_13TeVsmear        0.0001027     0.1693     0    
HighR9EBRho_13TeVsmear        0.0003216     0     0    
HighR9EEPhi_13TeVsmear        0.0005886     0     0    
HighR9EERho_13TeVsmear        0.0005886     0     0    
LowR9EBPhi_13TeVsmear         0.000569     0     0    
LowR9EBRho_13TeVsmear         0.000305     0     0    
LowR9EEPhi_13TeVsmear         0.001656     0.1543     1.443e-08    
LowR9EERho_13TeVsmear         0.0003216     0     0    
MaterialCentralBarrel_scale   0.0005886     0     0    
MaterialOuterBarrel_scale     0.0005886     0     0    
MaterialForward_scale         0.0003602     7.855e-10     1.804e-09    
FNUFEE_scale                  0.0005886     0     0    
FNUFEB_scale                  0.0005886     0     0    
ShowerShapeHighR9EE_scale     0.0005886     0     0    
ShowerShapeHighR9EB_scale     0.0005886     0     0    
ShowerShapeLowR9EE_scale      0.0003216     0     0    
ShowerShapeLowR9EB_scale      0.0005886     0     0    

diphotonCat=8
proc=VBF
HighR9EB_13TeVscale           0.0008731     0     0    
HighR9EE_13TeVscale           0.001038     0     0    
LowR9EB_13TeVscale            0.0005205     0     0    
LowR9EE_13TeVscale            0.001356     0     0    
Gain1EB_13TeVscale            0.001038     0     0    
Gain6EB_13TeVscale            0.001038     0     0    
HighR9EBPhi_13TeVsmear        0.0008188     0     0    
HighR9EBRho_13TeVsmear        0.0008731     0     0    
HighR9EEPhi_13TeVsmear        0.0009616     0     0    
HighR9EERho_13TeVsmear        0.001038     0     0    
LowR9EBPhi_13TeVsmear         0.001038     0     0    
LowR9EBRho_13TeVsmear         0.001038     0     0    
LowR9EEPhi_13TeVsmear         0.001221     0     0    
LowR9EERho_13TeVsmear         0.001356     0     0    
MaterialCentralBarrel_scale   0.001038     0     0    
MaterialOuterBarrel_scale     0.00152     0     0    
MaterialForward_scale         0.001356     0     0    
FNUFEE_scale                  0.001038     0     0    
FNUFEB_scale                  0.001038     0     0    
ShowerShapeHighR9EE_scale     0.001038     0     0    
ShowerShapeHighR9EB_scale     0.001038     0     0    
ShowerShapeLowR9EE_scale      0.0008731     0     0    
ShowerShapeLowR9EB_scale      0.001038     0     0    

diphotonCat=8
proc=TTH
HighR9EB_13TeVscale           0.0006838     0.003777     9.888e-05    
HighR9EE_13TeVscale           0.000109     0.00146     8.679e-05    
LowR9EB_13TeVscale            0.0007648     0.00727     0.0003065    
LowR9EE_13TeVscale            5.752e-05     0.000964     0.0002506    
Gain1EB_13TeVscale            5.853e-05     0.0006822     1.89e-07    
Gain6EB_13TeVscale            5.018e-05     0.0007931     2.883e-05    
HighR9EBPhi_13TeVsmear        0.0001949     0.06731     0.001092    
HighR9EBRho_13TeVsmear        3.869e-05     0.02287     0.0002723    
HighR9EEPhi_13TeVsmear        1.685e-05     0.01461     0.0003991    
HighR9EERho_13TeVsmear        5.185e-05     0.001786     0.0002379    
LowR9EBPhi_13TeVsmear         0.0001033     0.03805     0.0007384    
LowR9EBRho_13TeVsmear         3.109e-05     0.008705     0.000358    
LowR9EEPhi_13TeVsmear         4.663e-05     0.002223     0.0003071    
LowR9EERho_13TeVsmear         6.086e-05     0.0009479     0.0002372    
MaterialCentralBarrel_scale   0.0002116     0.002627     0.0001761    
MaterialOuterBarrel_scale     0.0003929     0.001705     0.0002727    
MaterialForward_scale         0.0002006     0.0008221     0.0007763    
FNUFEE_scale                  4.793e-05     0.001471     0.0002709    
FNUFEB_scale                  0.0002006     0.004979     0.0003947    
ShowerShapeHighR9EE_scale     5.728e-05     0.001636     1.676e-07    
ShowerShapeHighR9EB_scale     0.0004085     0.001518     0.0002361    
ShowerShapeLowR9EE_scale      6.121e-05     0.00128     0.0001372    
ShowerShapeLowR9EB_scale      5.258e-05     0.001082     0.0001723    

diphotonCat=8
proc=QQ2HLL
HighR9EB_13TeVscale           0.0007294     0.05114     1.489e-08    
HighR9EE_13TeVscale           0.0004336     7.614e-09     1.191e-08    
LowR9EB_13TeVscale            0.0005646     0.03518     2.261e-08    
LowR9EE_13TeVscale            0.0003562     7.614e-09     1.191e-08    
Gain1EB_13TeVscale            0.0004072     0.02339     2.382e-08    
Gain6EB_13TeVscale            0.0004287     7.614e-09     1.191e-08    
HighR9EBPhi_13TeVsmear        0.0003514     7.947e-09     5.768e-09    
HighR9EBRho_13TeVsmear        0.00044     0.03752     2.382e-08    
HighR9EEPhi_13TeVsmear        7.692e-05     0.07057     2.382e-08    
HighR9EERho_13TeVsmear        0.0004102     7.614e-09     1.191e-08    
LowR9EBPhi_13TeVsmear         0.001072     0.02364     8.745e-09    
LowR9EBRho_13TeVsmear         0.0005842     4.847e-05     0    
LowR9EEPhi_13TeVsmear         0.0002415     0.02426     1.191e-08    
LowR9EERho_13TeVsmear         0.0004027     7.614e-09     1.191e-08    
MaterialCentralBarrel_scale   0.0004363     4.848e-05     1.786e-08    
MaterialOuterBarrel_scale     0.0005499     0.01413     1.182e-08    
MaterialForward_scale         0.0004032     0.03986     7.815e-09    
FNUFEE_scale                  0.0004541     7.614e-09     1.191e-08    
FNUFEB_scale                  0.0002239     4.847e-05     5.954e-09    
ShowerShapeHighR9EE_scale     0.0004287     7.614e-09     1.191e-08    
ShowerShapeHighR9EB_scale     0.0004138     0.01413     5.954e-09    
ShowerShapeLowR9EE_scale      0.0003562     7.614e-09     1.191e-08    
ShowerShapeLowR9EB_scale      0.0005418     4.847e-05     5.954e-09    

diphotonCat=8
proc=QQ2HLNU
HighR9EB_13TeVscale           0.000222     0.04061     1.248e-07    
HighR9EE_13TeVscale           0.0003308     0.03944     1.486e-07    
LowR9EB_13TeVscale            0.0007905     0.01538     1.376e-07    
LowR9EE_13TeVscale            0.0002558     0.0173     1.393e-07    
Gain1EB_13TeVscale            0.0003822     0.03741     1.402e-07    
Gain6EB_13TeVscale            0.000242     2.042e-08     1.424e-07    
HighR9EBPhi_13TeVsmear        0.0009201     0.01053     0.02278    
HighR9EBRho_13TeVsmear        0.0001399     0.01864     1.402e-07    
HighR9EEPhi_13TeVsmear        0.0002852     0.06046     1.126e-07    
HighR9EERho_13TeVsmear        0.0004382     0.02704     1.475e-07    
LowR9EBPhi_13TeVsmear         0.0005472     0.005849     9.358e-08    
LowR9EBRho_13TeVsmear         0.0002455     0.0186     1.208e-07    
LowR9EEPhi_13TeVsmear         0.0002165     0.06602     1.486e-07    
LowR9EERho_13TeVsmear         0.0002663     0.0267     1.354e-07    
MaterialCentralBarrel_scale   0.000339     0.01916     1.245e-07    
MaterialOuterBarrel_scale     0.0003111     0.02163     1.273e-07    
MaterialForward_scale         0.0005293     0.1198     1.293e-07    
FNUFEE_scale                  0.000198     0.02666     1.455e-07    
FNUFEB_scale                  0.0002445     0.01007     1.158e-07    
ShowerShapeHighR9EE_scale     0.0002655     0.0184     1.464e-07    
ShowerShapeHighR9EB_scale     0.0001059     0.03635     1.166e-07    
ShowerShapeLowR9EE_scale      0.0002229     0.03379     1.377e-07    
ShowerShapeLowR9EB_scale      0.0002779     0.01249     1.447e-07    

diphotonCat=8
proc=WH2HQQ
HighR9EB_13TeVscale           0.002812     0     1.413e-07    
HighR9EE_13TeVscale           0.005914     0     1.413e-07    
LowR9EB_13TeVscale            0.005914     0     1.413e-07    
LowR9EE_13TeVscale            0.005914     0     1.413e-07    
Gain1EB_13TeVscale            0.005914     0     1.413e-07    
Gain6EB_13TeVscale            0.005914     0     1.413e-07    
HighR9EBPhi_13TeVsmear        0.005914     0     1.413e-07    
HighR9EBRho_13TeVsmear        0.005253     0     1.413e-07    
HighR9EEPhi_13TeVsmear        0.005914     0     1.413e-07    
HighR9EERho_13TeVsmear        0.005914     0     1.413e-07    
LowR9EBPhi_13TeVsmear         0.005914     0     1.413e-07    
LowR9EBRho_13TeVsmear         0.005914     0     1.413e-07    
LowR9EEPhi_13TeVsmear         0.005914     0     1.413e-07    
LowR9EERho_13TeVsmear         0.005914     0     1.413e-07    
MaterialCentralBarrel_scale   0.005253     0     1.413e-07    
MaterialOuterBarrel_scale     0.005914     0     1.413e-07    
MaterialForward_scale         0.005914     0     1.413e-07    
FNUFEE_scale                  0.005914     0     1.413e-07    
FNUFEB_scale                  0.005253     0     1.413e-07    
ShowerShapeHighR9EE_scale     0.005914     0     1.413e-07    
ShowerShapeHighR9EB_scale     0.005253     0     1.413e-07    
ShowerShapeLowR9EE_scale      0.005914     0     1.413e-07    
ShowerShapeLowR9EB_scale      0.005914     0     1.413e-07    

diphotonCat=8
proc=ZH2HQQ
HighR9EB_13TeVscale           0.001787     0     0    
HighR9EE_13TeVscale           0.004266     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0.001787     0     0    
Gain1EB_13TeVscale            0.001787     0     0    
Gain6EB_13TeVscale            0.001787     0     0    
HighR9EBPhi_13TeVsmear        0.001787     0     0    
HighR9EBRho_13TeVsmear        0.001787     0     0    
HighR9EEPhi_13TeVsmear        0.00317     0     0    
HighR9EERho_13TeVsmear        0.004266     0     0    
LowR9EBPhi_13TeVsmear         0.001787     0     0    
LowR9EBRho_13TeVsmear         0.001787     0     0    
LowR9EEPhi_13TeVsmear         0.001787     0     0    
LowR9EERho_13TeVsmear         0.001787     0     0    
MaterialCentralBarrel_scale   0.001787     0     0    
MaterialOuterBarrel_scale     0.001787     0     0    
MaterialForward_scale         0.004266     0     0    
FNUFEE_scale                  0.004266     0     0    
FNUFEB_scale                  0.001787     0     0    
ShowerShapeHighR9EE_scale     0.004266     0     0    
ShowerShapeHighR9EB_scale     0.001787     0     0    
ShowerShapeLowR9EE_scale      0.001787     0     0    
ShowerShapeLowR9EB_scale      0.001787     0     0    

diphotonCat=8
proc=testBBH
HighR9EB_13TeVscale           0.001147     0.933     2.263e-08    
HighR9EE_13TeVscale           0.0004546     4.88e-08     1.697e-08    
LowR9EB_13TeVscale            0.000196     0.9374     0.01319    
LowR9EE_13TeVscale            0.0007352     6.507e-08     2.263e-08    
Gain1EB_13TeVscale            0.0006674     6.507e-08     2.263e-08    
Gain6EB_13TeVscale            0.0006674     6.507e-08     2.263e-08    
HighR9EBPhi_13TeVsmear        0.001369     0.03109     2.263e-08    
HighR9EBRho_13TeVsmear        0.001093     0.08908     3.395e-08    
HighR9EEPhi_13TeVsmear        0.0001439     9.76e-08     3.395e-08    
HighR9EERho_13TeVsmear        0.0004554     4.88e-08     1.697e-08    
LowR9EBPhi_13TeVsmear         0.002138     0.1198     1.132e-08    
LowR9EBRho_13TeVsmear         0.0009006     0.08674     3.395e-08    
LowR9EEPhi_13TeVsmear         8.723e-05     9.76e-08     3.395e-08    
LowR9EERho_13TeVsmear         0.0007352     6.507e-08     2.263e-08    
MaterialCentralBarrel_scale   0.0001652     0.2391     2.829e-08    
MaterialOuterBarrel_scale     0.0003123     0.08999     2.829e-08    
MaterialForward_scale         0.0003048     4.88e-08     1.697e-08    
FNUFEE_scale                  0.0005582     4.88e-08     1.697e-08    
FNUFEB_scale                  0.001779     0.01516     3.112e-08    
ShowerShapeHighR9EE_scale     0.0007022     4.88e-08     1.697e-08    
ShowerShapeHighR9EB_scale     0.001977     0.2432     3.96e-08    
ShowerShapeLowR9EE_scale      0.0007495     6.507e-08     2.263e-08    
ShowerShapeLowR9EB_scale      0.0006674     6.507e-08     2.263e-08    

diphotonCat=8
proc=testTHQ
HighR9EB_13TeVscale           0.0006731     0.002389     0.0001554    
HighR9EE_13TeVscale           0.0001168     0.001521     0.0001328    
LowR9EB_13TeVscale            0.0008357     0.003001     0.0003059    
LowR9EE_13TeVscale            3.198e-05     0.0002605     4.729e-05    
Gain1EB_13TeVscale            6.701e-05     0.0007327     6.724e-07    
Gain6EB_13TeVscale            5.251e-05     0.001892     6.912e-07    
HighR9EBPhi_13TeVsmear        2.431e-05     0.05976     0.0001726    
HighR9EBRho_13TeVsmear        1.7e-05     0.01639     0.0002783    
HighR9EEPhi_13TeVsmear        1.586e-05     0.01686     0.0002813    
HighR9EERho_13TeVsmear        3.19e-05     0.003198     1.621e-06    
LowR9EBPhi_13TeVsmear         8.031e-06     0.03982     1.795e-05    
LowR9EBRho_13TeVsmear         1.01e-05     0.007979     0.0002097    
LowR9EEPhi_13TeVsmear         4.063e-05     0.007473     0.0002674    
LowR9EERho_13TeVsmear         2.638e-05     0.0009554     4.726e-05    
MaterialCentralBarrel_scale   0.0002012     0.0003357     0.0001433    
MaterialOuterBarrel_scale     0.0003898     0.0005642     0.0001295    
MaterialForward_scale         0.000266     0.00194     0.0001558    
FNUFEE_scale                  4.142e-05     0.0002866     0.0001801    
FNUFEB_scale                  0.0001993     0.001091     0.0003746    
ShowerShapeHighR9EE_scale     2.752e-05     0.000474     6.63e-05    
ShowerShapeHighR9EB_scale     0.0003945     0.002452     0.0002219    
ShowerShapeLowR9EE_scale      4.729e-05     0.0001919     4.729e-05    
ShowerShapeLowR9EB_scale      2.372e-05     0.0002844     6.846e-07    

diphotonCat=8
proc=testTHW
HighR9EB_13TeVscale           0.000706     0.006887     0.0001164    
HighR9EE_13TeVscale           8.904e-05     0.001099     7.663e-05    
LowR9EB_13TeVscale            0.0008128     0.002495     0.0001907    
LowR9EE_13TeVscale            2.62e-05     0.0001224     0.000105    
Gain1EB_13TeVscale            0.0002173     0.003262     7.806e-05    
Gain6EB_13TeVscale            0.0001114     0.0005484     1.962e-05    
HighR9EBPhi_13TeVsmear        4.59e-05     0.1008     0.0001733    
HighR9EBRho_13TeVsmear        5.29e-06     0.02556     0.0001551    
HighR9EEPhi_13TeVsmear        1.172e-05     0.01866     9.736e-05    
HighR9EERho_13TeVsmear        1.525e-05     0.002339     4.462e-05    
LowR9EBPhi_13TeVsmear         5.82e-06     0.05868     0.0003209    
LowR9EBRho_13TeVsmear         9.146e-06     0.01178     7.104e-05    
LowR9EEPhi_13TeVsmear         1.038e-05     0.005733     5.729e-05    
LowR9EERho_13TeVsmear         1.177e-05     0.001775     4.767e-05    
MaterialCentralBarrel_scale   0.0002103     0.001491     0.000134    
MaterialOuterBarrel_scale     0.0003481     0.00116     7.111e-05    
MaterialForward_scale         0.0002093     0.001969     8.624e-05    
FNUFEE_scale                  2.982e-05     0.0005747     0.0001262    
FNUFEB_scale                  0.0002202     0.00185     3.32e-05    
ShowerShapeHighR9EE_scale     1.792e-05     0.000449     2.161e-05    
ShowerShapeHighR9EB_scale     0.0003948     0.002111     0.0001049    
ShowerShapeLowR9EE_scale      3.761e-05     0.0004096     8.639e-05    
